,Class
245515,0
14300,0
51760,0
92619,0
64728,0
13898,0
283978,0
210024,0
140249,0
84265,0
94276,0
176962,0
27512,0
50584,0
9553,0
42301,0
182838,0
180767,0
8074,0
80045,0
166900,0
271248,0
175629,0
235195,0
247734,0
212427,0
182362,0
108304,0
30334,0
122229,0
215828,0
229207,0
258115,0
247932,0
229336,0
262884,0
54114,0
95450,0
260145,0
165050,0
229873,0
282586,0
136153,0
227551,0
177692,0
16801,0
216367,0
123856,0
3253,0
97421,0
37890,0
268808,0
65808,0
17377,0
13083,0
100886,0
88606,0
111871,0
114541,0
67692,0
53639,0
178539,0
264809,0
227539,0
102485,0
50435,0
126351,0
180268,0
49225,0
196936,0
67036,0
223919,0
56721,0
139730,0
260101,0
27932,0
210715,0
9822,0
273490,0
43417,0
31244,0
27576,0
13597,0
22624,0
99370,0
160135,0
245041,0
142376,0
220574,0
184423,0
251642,0
148394,0
198920,0
195146,0
268750,0
101304,0
137119,0
275460,0
169421,0
230679,0
191402,0
223968,0
5496,0
132579,0
154875,0
182530,0
103044,0
198992,0
41841,0
152385,0
116999,0
235463,0
274120,0
191419,0
192787,0
2001,0
80358,0
153660,0
238865,0
271911,0
34279,0
51570,0
139404,0
180206,0
156869,0
24511,0
184145,0
196813,0
37362,0
34359,0
257461,0
121178,0
154216,0
59750,0
180533,0
220978,0
215513,0
26479,0
215359,0
127913,0
101725,0
65764,0
104491,0
134286,0
149475,0
224010,0
65399,0
45161,0
115852,0
24160,0
104685,0
101978,0
102945,0
122869,0
119152,0
180806,0
150342,0
103015,0
7239,0
265732,0
190890,0
172372,0
41130,0
124511,0
34064,0
161713,0
151945,0
59370,0
198218,0
169210,0
81670,0
142747,0
256005,0
188727,0
49316,0
8656,0
110025,0
200484,0
240610,0
159318,0
47322,0
106154,0
129601,0
250388,0
35022,0
155680,0
212820,0
134984,0
63830,0
256966,0
138304,0
115906,0
273780,0
90867,0
157578,0
75580,0
278362,0
96491,0
62162,0
71867,0
1763,0
272315,0
52142,0
76845,0
251998,0
140364,0
161498,0
255783,0
223655,0
27895,0
233630,0
89998,0
79558,0
109903,0
207147,0
99578,0
118985,0
239850,0
188602,0
221740,0
174408,0
21326,0
12266,0
180775,0
218445,0
154839,0
29140,0
159015,0
46542,0
19669,0
51579,0
267036,0
218333,0
26589,0
119260,0
35695,0
74947,0
50488,0
237770,0
266083,0
177047,0
86611,0
116592,0
238907,0
143892,0
251214,0
68188,0
179328,0
51260,0
33099,0
39631,0
83396,0
116481,0
153512,0
189511,0
90267,0
57085,0
66106,0
92804,0
223829,0
248831,0
1433,0
260803,0
218638,0
99267,0
201323,0
217531,0
97248,0
48737,0
197917,0
226003,0
249279,0
86376,0
270211,0
237135,0
176586,0
238838,0
159705,0
15376,0
264036,0
190760,0
148300,0
183282,0
222200,0
21189,0
98867,0
262671,0
63834,0
58400,0
131235,0
1715,0
199285,0
131272,1
133104,0
46177,0
79750,0
163762,0
143778,0
97014,0
201067,0
46042,0
159075,0
268247,0
3518,0
184140,0
74864,0
178408,0
244010,0
52538,0
130690,0
163995,0
131930,0
60892,0
107156,0
87897,0
189944,0
132173,0
255218,0
256812,0
166292,0
24387,0
187207,0
123603,0
157538,0
113048,0
211085,0
73547,0
240067,0
6124,0
256700,0
70714,0
233230,0
268466,0
232963,0
199301,0
236982,0
252868,0
137565,0
124258,0
45385,0
130828,0
250143,0
62849,0
135553,0
76948,0
283352,0
180700,0
51692,0
12264,0
94006,0
112474,0
62833,0
238205,0
1022,0
215012,0
68093,0
117533,0
33431,0
279838,0
167047,0
224738,0
72874,0
152774,0
275315,0
4740,0
231357,0
176315,0
263256,0
228619,0
36468,0
67608,0
58064,0
146758,0
260895,0
119782,0
155773,0
111544,0
16839,0
14133,0
239236,0
269721,0
58011,0
157993,0
148096,0
125452,0
155789,0
89670,0
65144,0
251850,0
35111,0
228349,0
18317,0
33181,0
105799,0
259566,0
18379,0
22657,0
56280,0
172042,0
121508,0
6270,0
122266,0
119451,0
219664,0
134322,0
63629,0
56416,0
61902,0
95061,0
149249,0
235153,0
18422,0
212094,0
263176,0
131907,0
170322,0
146587,0
147790,0
252247,0
78772,0
174831,0
140952,0
134970,0
32474,0
40212,0
134293,0
93126,0
73221,0
59898,0
174534,0
242173,0
75869,0
46902,0
97436,0
108249,0
169535,0
65864,0
207636,0
180765,0
4194,0
210276,0
257600,0
241016,0
52398,0
77837,0
208350,0
213694,0
16927,0
27683,0
35436,0
24501,0
204215,0
152388,0
162694,0
56469,0
197273,0
9661,0
33021,0
1015,0
210902,0
200047,0
162519,0
228765,0
204329,0
279995,0
268971,0
249684,0
162287,0
150613,0
259351,0
237644,0
124989,0
108845,0
12478,0
208018,0
273428,0
159559,0
195922,0
198296,0
97863,0
126849,0
69734,0
26939,0
86209,0
95028,0
191445,0
75321,0
124373,0
210517,0
238003,0
192136,0
61241,0
211357,0
75924,0
43308,0
126815,0
279089,0
195661,0
234808,0
273909,0
230296,0
88807,0
248710,0
86250,0
248396,0
114156,0
13303,0
272643,0
196949,0
67477,0
247770,0
175896,0
2574,0
95348,0
88542,0
102501,0
162720,0
61872,0
6856,0
77580,0
54416,0
150896,0
89425,0
191019,0
284486,0
80628,0
7075,0
137464,0
209949,0
155144,0
151703,0
171839,0
105105,0
82647,0
148022,0
26233,0
35341,0
106098,0
72875,0
59148,0
125960,0
188659,0
114618,0
65061,0
86664,0
159298,0
80573,0
207849,0
217883,0
29078,0
35653,0
274227,0
165526,0
278647,0
238448,0
16704,0
184348,0
115076,0
111740,0
98554,0
255250,0
142709,0
37312,0
114640,0
178603,0
103182,0
249026,0
4880,0
99847,0
38323,0
181295,0
256469,0
250826,0
258077,0
15072,0
223064,0
192005,0
2911,0
175608,0
191342,0
197533,0
235621,0
78669,0
259673,0
99361,0
127519,0
143720,0
77917,0
273566,0
77302,0
201312,0
167605,0
34375,0
34864,0
71864,0
10903,0
198055,0
18458,0
127203,0
233918,0
180291,0
109412,0
9069,0
123575,0
218251,0
22232,0
44813,0
270010,0
1192,0
16478,0
262130,0
56409,0
278965,0
211034,0
58513,0
16112,0
249673,0
42745,0
176205,0
229558,0
73259,0
260241,0
237265,0
104225,0
268249,0
218050,0
206145,0
247240,0
112995,0
157975,0
259778,0
13380,0
47571,0
143897,0
181019,0
53427,0
239106,0
112370,0
278946,0
208621,0
74273,0
91265,0
62107,0
163268,0
72482,0
37421,0
26046,0
70231,0
213645,0
240356,0
43925,0
248777,0
278005,0
117559,0
116212,0
230218,0
63359,0
271552,0
217662,0
105347,0
28038,0
50724,0
111282,0
63031,0
182659,0
265493,0
124695,0
153222,0
112657,0
114080,0
25248,0
85807,0
114701,0
64280,0
170400,0
190470,0
95727,0
225881,0
283711,0
252406,0
228106,0
212947,0
23765,0
69906,0
75844,0
34577,0
258416,0
22133,0
277524,0
218224,0
160722,0
113938,0
32547,0
211470,0
121730,0
262104,0
231481,0
91133,0
267177,0
17693,0
54661,0
199470,0
130732,0
153517,0
22267,0
184813,0
136483,0
248150,0
18760,0
215114,0
3376,0
265002,0
112277,0
17125,0
243519,0
127461,0
155967,0
175369,0
58177,0
154585,0
112225,0
902,0
62742,0
146072,0
212578,0
220164,0
17243,0
55195,0
102642,0
280461,0
84693,0
147715,0
146485,0
257259,0
21039,0
83174,0
150884,0
268668,0
59951,0
39559,0
91717,0
53450,0
107604,0
78351,0
146117,0
212280,0
37721,0
283521,0
171588,0
31993,0
23305,0
146439,0
117767,0
122613,0
68599,0
90641,0
43240,0
283166,0
271190,0
211749,0
208321,0
126584,0
178587,0
259464,0
74965,0
24561,0
72525,0
5766,0
53221,0
65010,0
274065,0
223955,0
45845,0
63786,0
179948,0
72783,0
153280,0
152839,0
219703,0
182215,0
172341,0
239201,0
141439,0
222320,0
273395,0
173682,0
182957,0
28063,0
71479,0
24622,0
174928,0
277240,0
133800,0
194425,0
180996,0
96922,0
143539,0
224895,0
252502,0
98278,0
215829,0
264296,0
160282,0
43221,0
210713,0
20408,0
197332,0
190487,0
243047,0
243202,0
273327,0
272390,0
193380,0
82760,0
63001,0
71074,0
221275,0
28725,0
23551,0
157322,0
15115,0
85888,0
15906,0
64163,0
32433,0
101568,0
36532,0
257645,0
259046,0
5302,0
125504,0
54163,0
162731,0
62521,0
75318,0
249950,0
41358,0
72910,0
95696,0
269079,0
1719,0
219334,0
127174,0
82903,0
155941,0
90899,0
145307,0
117034,0
217747,0
199175,0
141155,0
254753,0
31158,0
49751,0
226188,0
98503,0
252587,0
189058,0
91269,0
41076,0
234827,0
156833,0
227261,0
110584,0
122977,0
36281,0
12855,0
147655,0
134845,0
263122,0
126834,0
182326,0
30984,0
72408,0
50389,0
77436,0
150385,0
2241,0
215964,0
241075,0
127297,0
89733,0
21213,0
114712,0
135471,0
41633,0
32145,0
107811,0
199038,0
103668,0
186796,0
184337,0
263271,0
110337,0
152459,0
128441,0
159305,0
138008,0
191540,0
61453,0
209233,0
257178,0
207362,0
40007,0
12121,0
218964,0
74939,0
162163,0
137637,0
177923,0
173857,0
105997,0
24341,0
125201,0
59959,0
9475,0
171634,0
37985,0
191464,0
120756,0
107641,0
109647,0
233572,0
53448,0
9463,0
124346,0
68078,0
128286,0
108319,0
10348,0
203972,0
254135,0
65834,0
86748,0
10390,0
146034,0
146632,0
112820,0
72337,0
126707,0
260757,0
17456,0
202740,0
166169,0
70790,0
74079,0
42533,0
67441,0
214998,0
238569,0
14885,0
57239,0
274234,0
282007,0
159481,0
31937,0
104369,0
37078,0
257776,0
11908,0
258508,0
5874,0
201387,0
83082,0
205393,0
121822,0
34898,0
40838,0
117752,0
161245,0
214844,0
35339,0
80703,0
68291,0
11782,0
23914,0
70990,0
36243,0
5769,0
169497,0
162403,0
132832,0
62476,0
258740,0
87100,0
6998,0
170431,0
40700,0
23455,0
282769,0
173596,0
99005,0
236965,0
60836,0
274333,0
129692,0
60137,0
17822,0
47813,0
247785,0
161656,0
45805,0
266579,0
208210,0
255600,0
272331,0
259819,0
267090,0
114484,0
79022,0
140550,0
9455,0
61532,0
95240,0
140743,0
51379,0
121260,0
51375,0
35467,0
125293,0
52590,0
114304,0
156510,0
87232,0
134865,0
145614,0
22502,0
11773,0
810,0
107832,0
130218,0
149541,0
42390,0
50892,0
256035,0
143093,0
8487,0
209559,0
22805,0
242778,0
212584,0
199351,0
227402,0
157059,0
17076,0
140838,0
122010,0
239253,0
104780,0
48778,0
19092,0
85442,0
87572,0
15696,0
178619,0
16063,0
209198,0
196002,0
99734,0
173024,0
228812,0
42776,0
260742,0
192467,0
201771,0
177907,0
214996,0
2687,0
60239,0
75401,0
128261,0
97648,0
223344,0
88794,0
196520,0
238638,0
274684,0
279167,0
99958,0
229487,0
144998,0
269304,0
195366,0
182977,0
155384,0
165016,0
104350,0
185193,0
227493,0
242882,0
192707,0
227499,0
30346,0
141698,0
196802,0
82475,0
40249,0
165117,0
28313,0
237761,0
199225,0
266663,0
206864,0
11391,0
181265,0
117459,0
202834,0
112039,0
11485,0
16495,0
28752,0
258335,0
176096,0
152363,0
37595,0
263150,0
94196,0
284338,0
91581,0
162740,0
252452,0
50498,0
279112,0
59751,0
56510,0
238718,0
225723,0
182438,0
75691,0
261362,0
100115,0
116990,0
125489,0
24154,0
201639,0
105234,0
256127,0
255299,0
105793,0
125382,0
242856,0
205229,0
167912,0
51699,0
159590,0
237046,0
82602,0
223204,0
194396,0
27145,0
24952,0
245117,0
188974,0
262549,0
279192,0
184286,0
85852,0
188057,0
117462,0
129058,0
99695,0
144533,0
271649,0
163455,0
241798,0
215081,0
279939,0
53698,0
85034,0
246532,0
280849,0
92998,0
33307,0
45789,0
270968,0
141061,0
44253,0
133559,0
136632,0
165066,0
66487,0
122792,0
37804,0
268082,0
254623,0
158583,0
227558,0
118190,0
99434,0
226492,0
64689,0
268246,0
106694,0
214009,0
166309,0
191278,0
148358,0
279937,0
5420,0
107267,0
265382,0
239744,0
175859,0
268928,0
126233,0
38093,0
185138,0
78157,0
119956,0
72062,0
249386,0
205071,0
7283,0
6056,0
159657,0
47064,0
55938,0
67766,0
169015,0
64816,0
71226,0
273509,0
110193,0
34755,0
238087,0
202971,0
135086,0
61338,0
98306,0
148746,0
9407,0
254710,0
130753,0
218810,0
162857,0
246570,0
4552,0
106965,0
155519,0
240826,0
135252,0
153640,0
62409,0
167771,0
89637,0
187379,0
26650,0
127736,0
187291,0
152950,0
197618,0
256502,0
214543,0
269953,0
81598,0
22529,0
237673,0
43135,0
112116,0
32358,0
39738,0
153983,0
256695,0
247681,0
103868,0
121864,0
13502,0
174956,0
254659,0
230593,0
42028,0
50677,0
118045,0
260027,0
197116,0
200955,0
183479,0
120114,0
180151,0
1109,0
43396,0
78005,0
127351,0
221983,0
215815,0
263719,0
154072,0
159485,0
292,0
116555,0
180883,0
174993,0
179930,0
157113,0
20219,0
282938,0
64813,0
27943,0
178560,0
239823,0
223845,0
168809,0
13961,0
30376,0
210142,0
84715,0
26848,0
222113,0
257871,0
234562,0
33439,0
90922,0
249172,0
9019,0
149761,0
121657,0
216952,0
100445,0
66174,0
92171,0
94519,0
31506,0
137783,0
54802,0
91314,0
145264,0
99866,0
35207,0
29247,0
187813,0
178949,0
267360,0
106505,0
199290,0
145454,0
259969,0
65876,0
132254,0
45613,0
184768,0
243759,0
57612,0
125868,0
187308,0
64669,0
117840,0
275917,0
63088,0
108719,0
3524,0
157142,0
185641,0
6789,0
36524,0
71861,0
194453,0
113510,0
274024,0
185803,0
35226,0
124902,0
281486,0
117523,0
261723,0
274789,0
220187,0
113360,0
80180,0
24688,0
113577,0
246734,0
105832,0
113732,0
21376,0
267127,0
105401,0
115695,0
8038,0
228076,0
21303,0
252297,0
33090,0
75527,0
142624,0
118413,0
251453,0
130240,0
117605,0
38891,0
164472,0
47818,0
187847,0
221184,0
278522,0
123857,0
254032,0
210935,0
127181,0
70495,0
193782,0
255680,0
145970,0
61733,0
254314,0
206475,0
200904,0
144478,0
194953,0
82057,0
152086,0
231241,0
131177,0
188606,0
257830,0
160012,0
204172,0
253623,0
57510,0
194165,0
92015,0
83962,0
22817,0
115253,0
59611,0
132084,0
5531,0
213540,0
99735,0
243720,0
49742,0
243452,0
279706,0
133582,0
165677,0
248658,0
191731,0
101670,0
126653,0
225837,0
202692,0
130607,0
164954,0
106146,0
28280,0
259656,0
102269,0
147883,0
154021,0
138926,0
87555,0
16105,0
146149,0
84763,0
203934,0
69611,0
267723,0
170225,0
137643,0
171703,0
270262,0
143176,0
51648,0
110554,0
64360,0
161972,0
77538,0
58573,0
187474,0
54754,0
42787,0
120446,0
56038,0
134364,0
165412,0
284641,0
54989,0
151951,0
278256,0
211729,0
199339,0
192952,0
19801,0
121894,0
245242,0
224057,0
95280,0
2184,0
64156,0
170901,0
30355,0
165162,0
197087,0
256004,0
123543,0
26245,0
6526,0
81190,0
275869,0
273369,0
36853,0
44004,0
240120,0
267774,0
249710,0
231118,0
189399,0
85794,0
10025,0
243474,0
235089,0
167368,0
259533,0
88870,0
83558,0
245195,0
262086,0
83593,0
185405,0
81911,0
175288,0
20553,0
116822,0
194358,0
240586,0
7521,0
141774,0
169344,0
284420,0
221541,0
44054,0
276274,0
131735,0
1585,0
237567,0
12136,0
15429,0
202240,0
255098,0
73283,0
214030,0
143980,0
50295,0
141390,0
119494,0
49735,0
127262,0
151233,0
111987,0
264729,0
100415,0
259654,0
229655,0
242946,0
119245,0
170393,0
81922,0
130767,0
784,0
256387,0
258823,0
171771,0
242844,0
197946,0
207988,0
127146,0
244148,0
169243,0
59911,0
92938,0
97368,0
83458,0
283851,0
139714,0
27128,0
69969,0
199361,0
190550,0
4950,0
125153,0
58349,0
241031,0
11234,0
69018,0
178278,0
66549,0
63739,0
28058,0
119770,0
258798,0
4294,0
84949,0
159963,0
227051,0
122571,0
114787,0
222973,0
238439,0
263115,0
76340,0
75091,0
200024,0
144282,0
110178,0
38559,0
213799,0
237104,0
170008,0
104471,0
780,0
216329,0
262637,0
213898,0
42048,0
68738,0
113347,0
127592,0
53171,0
271315,0
56749,0
49607,0
66196,0
240566,0
5809,0
107988,0
84150,0
225874,0
15158,0
130448,0
133057,0
198711,0
170873,0
96939,0
168159,0
35025,0
135101,0
75490,0
265986,0
98890,0
13671,0
163541,0
181058,0
257674,0
273922,0
14464,0
148367,0
142445,0
50289,0
238444,0
196178,0
92181,0
3566,0
48292,0
219413,0
270954,0
124988,0
116596,0
22444,0
59424,0
64118,0
18571,0
88556,0
162546,0
237554,0
220014,0
138280,0
253922,0
99304,0
38127,0
198306,0
89054,0
171922,0
118084,0
82802,0
142342,0
260609,0
278091,0
148907,0
156749,0
17366,1
212268,0
128312,0
33529,0
32419,0
196832,0
203846,0
261834,0
165931,0
182468,0
128088,0
141178,0
107762,0
258378,0
113471,0
63142,0
244612,0
280464,0
247964,0
220355,0
230798,0
135804,0
156532,0
130388,0
119799,0
8597,0
26062,0
50118,0
251405,0
70683,0
104976,0
238831,0
227687,0
209959,0
49849,0
65217,0
38262,0
117429,0
280347,0
164859,0
214625,0
63505,0
189327,0
30300,0
2607,0
1853,0
221222,0
201848,0
232725,0
74047,0
100362,0
251442,0
270016,0
21336,0
248908,0
127840,0
157502,0
30299,0
58040,0
6362,0
128726,0
175914,0
47044,0
8210,0
43253,0
16374,0
4780,0
49081,0
272002,0
221053,0
136446,0
118893,0
125284,0
239161,0
36826,0
249884,0
173705,0
9710,0
280520,0
79100,0
165058,0
41477,0
14375,0
218758,0
95248,0
151166,0
161962,0
273283,0
207071,0
193808,0
204865,0
54892,0
252579,0
2889,0
272766,0
164056,0
79157,0
21281,0
273185,0
181464,0
170011,0
31843,0
105536,0
278226,0
241293,0
159206,0
57198,0
55035,0
54574,0
258241,0
112606,0
55828,0
126456,0
119115,0
50732,0
9704,0
166478,0
79876,0
259573,0
196681,0
77147,0
240663,0
44605,0
224497,0
280128,0
139100,0
25077,0
124010,0
55270,0
85885,0
67309,0
275999,0
150854,0
239557,0
240051,0
222296,0
241557,0
48742,0
89581,0
243807,0
119276,0
156674,0
67920,0
164390,0
259646,0
241982,0
39194,0
12678,0
262649,0
53831,0
197527,0
119776,0
14535,0
6615,0
203128,0
146462,0
27602,0
216814,0
99815,0
26494,0
71707,0
3787,0
178343,0
236247,0
247863,0
97095,0
45026,0
153135,0
63278,0
250059,0
87684,0
180601,0
194092,0
41348,0
267572,0
217862,0
69458,0
15599,0
162500,0
242488,0
93013,0
56361,0
249206,0
53010,0
187820,0
38283,0
64511,0
7313,0
174348,0
14399,0
225556,0
44730,0
194405,0
210188,0
149045,0
90658,0
57438,0
71240,0
197093,0
212485,0
170759,0
196743,0
93414,0
48999,0
67229,0
74982,0
179782,0
82699,0
136406,0
165269,0
130060,0
184761,0
83895,0
248054,0
213420,0
225549,0
80091,0
166533,0
44337,0
159922,0
11009,0
209542,0
89569,0
63374,0
118138,0
23036,0
183761,0
173019,0
149419,0
72895,0
243357,0
136295,0
200066,0
70382,0
221914,0
173526,0
223721,0
62392,0
142181,0
276811,0
34745,0
53489,0
103577,0
252662,0
133403,0
1369,0
179637,0
63202,0
139700,0
28859,0
170443,0
32184,0
33316,0
149441,0
188641,0
62186,0
248434,0
90134,0
264198,0
199279,0
61528,0
198194,0
110164,0
29456,0
94631,0
132404,0
84183,0
115312,0
10321,0
125096,0
264694,0
212398,0
16710,0
201555,0
237059,0
114548,0
53933,0
157593,0
76294,0
117035,0
262058,0
234752,0
223490,0
98664,0
26119,0
52657,0
112798,0
230041,0
69249,0
119520,0
70907,0
137318,0
140136,0
253128,0
70446,0
222843,0
200366,0
60462,0
71433,0
54865,0
222383,0
79838,0
88271,0
237746,0
135355,0
8570,0
190697,0
1500,0
87566,0
181217,0
268186,0
55613,0
241913,0
164023,0
157065,0
54650,0
199769,0
53462,0
142284,0
148842,0
32399,0
146311,0
190199,0
101288,0
38883,0
157735,0
210159,0
3136,0
20798,0
257828,0
223370,0
177661,0
242012,0
265762,0
87935,0
280044,0
237102,0
92441,0
211871,0
228667,0
251835,0
22450,0
237866,0
51786,0
29273,0
167694,0
129715,0
33372,0
23915,0
135237,0
109993,0
215230,0
268127,0
79075,0
80285,0
260015,0
6070,0
87263,0
211362,0
81952,0
9696,0
219901,0
109161,0
254811,0
162619,0
117848,0
216964,0
262524,0
41094,0
80187,0
186380,0
260370,0
88122,0
53616,0
88845,0
101744,0
46373,0
193210,0
244408,0
214655,0
134774,0
123655,0
35273,0
116337,0
39936,0
7826,0
64654,0
211691,0
23925,0
259941,0
45923,0
6401,0
257020,0
53125,0
160575,0
81678,0
67181,0
63690,0
277958,0
106921,0
219571,0
274447,0
183561,0
48236,0
154010,0
83596,0
117739,0
50471,0
137797,0
160272,0
236100,0
25607,0
37750,0
28824,0
26810,0
39363,0
10593,0
103085,0
225793,0
198352,0
245706,0
178346,0
214360,0
61895,0
112608,0
143016,0
113856,0
68180,0
282783,0
108651,0
261458,0
184877,0
66283,0
121558,0
261602,0
94308,0
24075,0
64219,0
39480,0
99540,0
203809,0
239706,0
6636,0
190826,0
94098,0
207227,0
186155,0
107758,0
27548,0
240006,0
227311,0
220791,0
279617,0
30226,0
223466,0
260799,0
5618,0
163272,0
159072,0
88325,0
159299,0
145027,0
27884,0
112450,0
74443,0
46193,0
192404,0
42823,0
73409,0
158644,0
263981,0
212742,0
190792,0
102423,0
274330,0
26898,0
179764,0
272068,0
264355,0
16165,0
147698,0
277031,0
249514,0
180715,0
111278,0
201776,0
259496,0
66130,0
241067,0
250963,0
266776,0
138115,0
277230,0
5598,0
284381,0
260889,0
120768,0
122968,0
32130,0
158821,0
247134,0
131901,0
37677,0
128126,0
62096,0
167867,0
163611,0
250904,0
114809,0
216378,0
66020,0
259269,0
7666,0
140895,0
65977,0
90643,0
65124,0
269055,0
138363,0
5460,0
86675,0
261089,0
176979,0
163265,0
132428,0
167149,0
136596,0
144017,0
180553,0
180936,0
12371,0
231600,0
178952,0
155341,0
161209,0
18995,0
278852,0
256656,0
232610,0
204842,0
68859,0
31020,0
63156,0
24928,0
236688,0
177191,0
23006,0
182656,0
98473,0
30487,0
18667,0
64864,0
254764,0
24089,0
218490,0
223486,0
242113,0
276715,0
227353,0
264107,0
207427,0
104309,0
279485,0
259935,0
273770,0
72180,0
36065,0
171295,0
48826,0
194406,0
116761,0
215946,0
232639,0
12394,0
74560,0
240547,0
237353,0
281136,0
71471,0
63713,0
249587,0
219247,0
33834,0
214043,0
62368,0
4068,0
143200,0
178385,0
27917,0
32143,0
209919,0
91383,0
247243,0
37989,0
120713,0
271528,0
251624,0
280438,0
65960,0
66378,0
240243,0
142629,0
34456,0
195433,0
21702,0
133459,0
198654,0
97349,0
251733,0
59302,0
140630,0
123386,0
270969,0
90404,0
71008,0
88045,0
235348,0
35634,0
181718,0
248259,0
191595,0
128416,0
222809,0
264545,0
150380,0
121821,0
28443,0
129088,0
109562,0
156373,0
234681,0
135162,0
255770,0
58518,0
140485,0
163075,0
177304,0
76395,0
184531,0
170661,0
128842,0
26747,0
149025,0
275902,0
77648,0
36943,0
274173,0
9601,0
49978,0
106989,0
199487,0
161651,0
153935,0
280103,0
228026,0
222802,0
244521,0
32026,0
143626,0
260552,0
168254,0
30986,0
115946,0
81447,0
11028,0
199237,0
244885,0
225763,0
158220,0
68276,0
196034,0
47973,0
265202,0
246917,0
57764,0
219464,0
265578,0
20077,0
7517,0
245348,0
224836,0
234026,0
174933,0
139518,0
75116,0
76911,0
186032,0
161238,0
123516,0
161033,0
25348,0
5649,0
54587,0
206974,0
6426,0
241558,0
78392,0
87447,0
237612,0
57274,0
226617,0
189137,0
6288,0
214125,0
131022,0
236944,0
145908,0
164295,0
121464,0
192460,0
154456,0
278162,0
204762,0
56693,0
146897,0
88213,0
170584,0
123523,0
131788,0
148961,0
59856,0
198374,0
182082,0
61686,0
53064,0
86353,0
12178,0
111382,0
1382,0
245612,0
172725,0
66244,0
60499,0
70715,0
230969,0
114330,0
87744,0
156022,0
91597,0
21787,0
126919,0
98212,0
170300,0
260995,0
230643,0
226486,0
171829,0
221768,0
233883,0
67695,0
53364,0
182711,0
181679,0
204458,0
188392,0
45901,0
88652,0
52889,0
142712,0
96781,0
43153,0
284707,0
167919,0
201384,0
234227,0
98088,0
79382,0
96822,0
137201,0
103749,0
139917,0
20155,0
191040,0
177368,0
59030,0
172165,0
180259,0
99773,0
246431,0
280163,0
179700,0
110853,0
108875,0
214203,0
170630,0
240140,0
17463,0
234759,0
281482,0
226108,0
2608,0
218893,0
53457,0
67959,0
17379,0
9009,0
160942,0
100190,0
258404,0
68509,0
39283,0
23291,0
180716,0
264907,0
137282,0
161043,0
75452,0
233255,0
262459,0
187346,0
180218,0
46713,0
168467,0
237582,0
20487,0
24970,0
7025,0
165272,0
267474,0
219868,0
190481,0
235220,0
206153,0
173753,0
23991,0
5688,0
11200,0
199888,0
140800,0
203427,0
201654,0
93015,0
14099,0
155942,0
70411,0
221269,0
116927,0
103564,0
70687,0
23116,0
120254,0
41513,0
101408,0
94167,0
258270,0
249787,0
80195,0
52107,0
108094,0
46788,0
284349,0
84198,0
56677,0
221724,0
97252,0
246604,0
74547,0
117676,0
208906,0
215086,0
76590,0
54787,0
175703,0
57235,0
38034,0
53039,0
226153,0
61899,0
158537,0
177586,0
42664,0
87981,0
122458,0
98440,0
272573,0
24676,0
35617,0
1879,0
222011,0
34088,0
107503,0
206373,0
269178,0
59395,0
196102,0
44204,0
278760,0
144689,0
227045,0
164901,0
44747,0
86737,0
206960,0
147371,0
167684,0
145710,0
211978,0
150928,0
204824,0
52848,0
215999,0
274805,0
149230,0
196921,0
275588,0
116727,0
89326,0
218400,0
169571,0
60156,0
146255,0
221855,0
12102,0
133073,0
222318,0
200826,0
284743,0
118003,0
12901,0
232357,0
42309,0
153619,0
8311,0
176179,0
151867,0
22952,0
108629,0
97524,0
7525,0
187170,0
273254,0
144338,0
281040,0
204338,0
57014,0
9090,0
167166,0
252937,0
251640,0
71238,0
100256,0
181481,0
130714,0
79163,0
58171,0
177106,0
189493,0
12803,0
87922,0
201746,0
11386,0
282085,0
6764,0
176605,0
41251,0
122483,0
81967,0
196934,0
265442,0
131042,0
73280,0
180842,0
105704,0
189443,0
280737,0
217705,0
20992,0
127586,0
277108,0
195519,0
23794,0
142196,0
61167,0
149015,0
86441,0
183180,0
27390,0
97614,0
64144,0
192402,0
53678,0
131651,0
260242,0
236789,0
6435,0
55930,0
271281,0
202363,0
3679,0
62530,0
280524,0
175603,0
114059,0
215951,0
95646,0
81719,0
66953,0
233257,0
147206,0
47273,0
32258,0
36442,0
44640,0
95949,0
2837,0
108498,0
2264,0
73617,0
46915,0
80710,0
158287,0
100517,0
9983,0
63276,0
33931,0
126780,0
110010,0
176615,0
122220,0
95738,0
45315,0
124349,0
256007,0
108751,0
125488,0
42370,0
36462,0
142285,0
123775,0
203678,0
99363,0
240868,0
284271,0
41791,0
152510,0
53167,0
73075,0
121480,0
166022,0
15352,0
199244,0
91002,0
279666,0
152791,0
201281,0
160230,0
238645,0
120576,0
73993,0
237937,0
181600,0
35871,0
140820,0
153369,0
163259,0
283872,0
262070,0
9979,0
42213,0
258524,0
159788,0
98795,0
112209,0
239252,0
165578,0
270904,0
133010,0
123394,0
84816,0
32604,0
196800,0
240768,0
258122,0
16226,0
176004,0
206039,0
156971,0
27249,0
181921,0
266535,0
122490,0
110476,0
150974,0
172999,0
186922,0
80374,0
202462,0
90510,0
72003,0
191224,0
8913,0
8041,0
195408,0
131436,0
231939,0
229580,0
269368,0
19328,0
247242,0
121108,0
60056,0
158762,0
53108,0
237478,0
234296,0
86581,0
280782,0
157045,0
34327,0
47013,0
192183,0
241933,0
144966,0
142577,0
257468,0
144220,0
284441,0
11750,0
270556,0
74506,0
159681,0
78564,0
